id_assinatura,plano,Unidade,cupom,data_criacao_assinatura,data_vencimento_assinatura,Assinatura_ativa
0055B812D31945B4896D8612FA49F5EE,Escritorio Virtual - Plano Mensal - Recife,Recife,CP-B4570C | Desconto cliente - Contabilizei,2022-11-24,2022-12-24,FALSE
2402A49A41CC466CACD53AC4E8FF2D4F,Escritorio Virtual - Plano Mensal - Fortaleza,Fortaleza,CP-23C506 | Desconto cliente - Agilize,2022-06-30,2023-06-28,FALSE
242CD327EB2048739F300A81869E756D,Escritorio Virtual - Plano Mensal - Faria Lima,Faria Lima,CP-B4570C | Desconto cliente - Contabilizei,2022-03-21,2023-11-21,TRUE
242D31A43777406C9C87093964E7E8AB,Escritorio Virtual - Plano Mensal - Av Paulista,Paulista 1,CP-B4570C | Desconto cliente - Contabilizei,2022-09-13,2022-11-14,FALSE
2478D6BB58784A55AD24DDC1BCD2A8A6,Escritorio Virtual - Plano Mensal - Macapa,Macapá,CP-841D93 | Desconto 25% - Desconto - Company Hero,2023-08-16,2023-11-16,TRUE
248BC28149A84725B1DB21BA066B4CED,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-23C506 | Desconto cliente - Agilize,2023-05-26,2023-09-26,FALSE
249F3F457D284F22B45A9E5091A5F956,Escritorio Virtual - Plano Mensal - Faria Lima,Faria Lima,CP-B4570C | Desconto cliente - Contabilizei,2022-04-06,2023-02-06,FALSE
2537B4CF00F147DC8DE6E679C38E8941,Escritorio Virtual - Plano Mensal - Rio de Janeiro 2,Rio de Janeiro 2,CP-B4570C | Desconto cliente - Contabilizei,2023-02-12,2023-03-12,FALSE
2558BD6E543043FD931FEF90EC8F157E,Escritorio Virtual - Plano Mensal - Campinas,Campinas,CP-B4570C | Desconto cliente - Contabilizei,2022-09-01,2023-12-01,TRUE
25B4308AE83348ADA60B3D5E604A6F84,Escritorio Virtual - Plano Mensal - Berrini 2,Berrini 2,CP-B4570C | Desconto cliente - Contabilizei,2023-06-24,2023-11-24,TRUE
25B4DF326EE64EF3B3E3AB84A84CB025,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-23C506 | Desconto cliente - Agilize,2023-06-20,2023-11-20,TRUE
25EA242DEEEB4663A48456797F29DA72,Escritorio Virtual - Plano Mensal - Belo Horizonte,Belo Horizonte,CP-B4570C | Desconto cliente - Contabilizei,2022-11-28,2023-03-28,FALSE
25F03DF59A6B472F97E374E349B490DE,Escritorio Virtual - Plano Mensal - Av Paulista,Paulista 1,CP-9BA6E8 | Desconto cliente - VIACONTAX,2022-09-14,2023-04-15,FALSE
2631FF4A3E594B11BA4B5587A10F89D0,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-03-09,2022-05-09,FALSE
264F7DE681E44D80922C22E03DDC4A2D,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-04-13,2022-10-13,FALSE
26524C4889CC40268C568BC8FCA5A27F,Escritorio Virtual - Plano Mensal - Goiania,Goiânia,CP-B4570C | Desconto cliente - Contabilizei,2023-08-01,2023-08-01,FALSE
269951B2108443E6B01C2CD44D6BF24D,Escritorio Virtual - Plano Mensal - Berrini 2,Berrini 2,CP-23C506 | Desconto cliente - Agilize,2023-03-06,2023-05-06,FALSE
26A7684D894B4AA5B64B67A0C09359B4,Escritorio Virtual - Plano Mensal - Sao Jose dos Campos,São José dos Campos,CP-E9FF6A | Desconto 10% - CLIENTEHERO10,2023-03-06,2023-09-06,FALSE
26E30776ED65497EB038E433BCF97C73,Escritorio Virtual - Plano Mensal - Aracaju,Aracaju,CP-23C506 | Desconto cliente - Agilize,2022-09-20,2023-04-20,FALSE
2727F1A5581448BF9E77F071998937BF,Escritorio Virtual - Plano Mensal - Florianopolis,Florianópolis,CP-B4570C | Desconto cliente - Contabilizei,2022-10-07,2023-06-07,FALSE
278F61E3FBF94BA3AD9D1DF0F0ECD2C2,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-23C506 | Desconto cliente - Agilize,2022-06-08,2022-07-08,FALSE
27A10FAEB5B54C17BE92F29B3A32774D,Escritorio Virtual - Plano Mensal - Faria Lima,Faria Lima,CP-EFCB01 | Desconto cliente - TESTE  TESTE  TESTE,2023-08-18,2023-08-19,FALSE
27DAE220AFBC42E894FF4117E29F1004,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-23C506 | Desconto cliente - Agilize,2022-08-25,2022-09-25,FALSE
27DC8BC87E8E4298AD25E30AB433D018,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-23C506 | Desconto cliente - Agilize,2023-07-10,2023-07-10,FALSE
27EFB8B3B4344E208A2948D06041CBD4,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-05-31,2022-09-30,FALSE
27FA1C6BF586416D86C8F0933CCDAF79,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-E9F10B | Desconto cliente - FR Contabilidade,2022-11-17,2023-06-17,FALSE
2808803D49CB4ABC9846B606243A3D7D,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-B4570C | Desconto cliente - Contabilizei,2022-07-22,2023-11-22,TRUE
281FFC1E34E441C889AF2C5BB77E554E,Escritorio Virtual - Plano Mensal - Curitiba,Curitiba,CP-B4570C | Desconto cliente - Contabilizei,2022-04-26,2023-06-26,FALSE
28E3ACA5A0B9482AAE6612DED7700392,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2023-05-19,2023-06-19,FALSE
28FB260D0E384CAA92B805A6137C1F7B,Endereco Comercial - Endereco Comercial - Plano Mensal,EV Comercial,CP-63D1D7 | Desconto cliente - Olsan Contabilidade,2023-02-28,2023-06-28,FALSE
2979E62879A04406BB83958C3B82D554,Escritorio Virtual - Plano Mensal - Florianopolis,Florianópolis,CP-B4570C | Desconto cliente - Contabilizei,2022-02-08,2022-09-08,FALSE
29C72B7A55AA40A9A8A62E379D607C3F,Escritorio Virtual - Plano Mensal - Faria Lima,Faria Lima,CP-B4570C | Desconto cliente - Contabilizei,2022-03-01,2023-02-01,FALSE
29F6FB2DDD4D4EF4951F58C23DC92738,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-03-15,2022-05-16,FALSE
29FEA067E5114AAF91F9D5A2AD2D617D,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-441763 | Desconto cliente - PJ ROCKS!,2023-02-04,2023-05-01,FALSE
2A36D2B14012436BAB2FD135A08219AA,Escritorio Virtual - Plano Mensal - Belo Horizonte,Belo Horizonte,CP-B4570C | Desconto cliente - Contabilizei,2022-07-01,2023-12-01,TRUE
2A43065DF4EF41888BA38DF59CB6BCF2,Escritorio Virtual - Plano Mensal - Rio de Janeiro 2,Rio de Janeiro 2,CP-1C6E27 | Desconto cliente - Allen Pinto,2023-05-02,2023-08-02,FALSE
2A44891033334BECAB5B2F57334E962D,Escritorio Virtual - Plano Mensal - Alphaville,Alphaville,CP-C38438 | Desconto 10% - Desconto Especial - Plano Anual,2022-04-06,2022-10-06,FALSE
2A9F723286EE45AC866025D9C77486B3,Escritorio Virtual - Plano Mensal - Salvador,Salvador,CP-B4570C | Desconto cliente - Contabilizei,2023-10-02,2023-10-02,FALSE
2AB267FC95A1411CA62B206D7EE4F6E9,Escritorio Virtual - Plano Mensal - Campo Grande,Campo Grande,CP-B4570C | Desconto cliente - Contabilizei,2022-03-31,2023-11-28,TRUE
2AE56A1807E840219CC0274C27794C1C,Escritorio Virtual - Plano Mensal - Belo Horizonte,Belo Horizonte,CP-B4570C | Desconto cliente - Contabilizei,2022-07-15,2023-08-15,FALSE
2AFAE565B71C461181F322DDABDCAFB9,Escritorio Virtual - Plano Mensal - Berrini 2,Berrini 2,CP-B4570C | Desconto cliente - Contabilizei,2022-02-21,2022-09-21,FALSE
2B1075D70E504B71AA9F84D0290698BC,Escritorio Virtual - Plano Mensal - Guarulhos,Guarulhos,CP-B4570C | Desconto cliente - Contabilizei,2022-07-29,2023-10-28,TRUE
2B32D08B169C4ED08B24590F828CFEB1,Escritorio Virtual - Plano Mensal - Rio de Janeiro 2,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2023-09-21,2023-10-21,FALSE
2B33609E26CE40ECBAA3CE9A3DB5C7BC,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-23C506 | Desconto cliente - Agilize,2023-11-06,2023-12-06,TRUE
2B4CB78363854343ADA136CD2F28F454,Escritorio Virtual - Plano Mensal - Salvador,Salvador,CP-B4570C | Desconto cliente - Contabilizei,2023-05-15,2023-05-15,FALSE
2B55582169924B0A8C1E23C6076601AD,Escritorio Virtual - Plano Mensal - Rio de Janeiro 2,Rio de Janeiro 2,CP-B4570C | Desconto cliente - Contabilizei,2022-03-28,2022-06-30,FALSE
2B60EB3037394912BAAF71B16407D13A,Escritorio Virtual - Plano Mensal - Florianopolis,Florianópolis,CP-B4570C | Desconto cliente - Contabilizei,2022-12-01,2023-07-25,FALSE
2BA39AB7209E4286B2ECADBA3F20B837,Escritorio Virtual - Plano Mensal - Rio de Janeiro 2,Rio de Janeiro 2,CP-B4570C | Desconto cliente - Contabilizei,2023-07-13,2023-07-13,FALSE
2C5DDD4DCA1948AFA81AA328706F81DD,Escritorio Virtual - Plano Mensal - Salvador,Salvador,CP-B4570C | Desconto cliente - Contabilizei,2023-09-06,2023-11-06,TRUE
2C67D52B3ADE49CD975FDDF0E5E4A925,Escritorio Virtual - Plano Mensal - Fortaleza,Fortaleza,CP-B4570C | Desconto cliente - Contabilizei,2022-10-21,2023-01-21,FALSE
2C90A9BC515C4243B4EF3C526F17B1DE,Escritorio Virtual - Plano Mensal - Maceio,Maceió,CP-841D93 | Desconto 25% - Desconto - Company Hero,2023-08-16,2023-11-16,TRUE
2CEF34607A2E4FC18B2BF0177FD08734,Escritorio Virtual - Plano Mensal - Guarulhos,Guarulhos,CP-338324 | Desconto cliente - MAIA COWORKING,2023-03-07,2023-12-07,TRUE
2D182CECEB364BCCBB3683F96867C8C6,Escritorio Virtual - Plano Mensal - Salvador,Salvador,CP-B4570C | Desconto cliente - Contabilizei,2022-05-17,2022-09-17,FALSE
2D6537EE463E4152ACC4999CEFCC2890,Escritorio Virtual - Plano Mensal - Fortaleza,Fortaleza,CP-B4570C | Desconto cliente - Contabilizei,2022-09-05,2022-10-05,FALSE
2D656D439E1B42D3AA8345BF16122485,Escritorio Virtual - Plano Mensal - Uberlandia,Uberlândia,CP-23C506 | Desconto cliente - Agilize,2023-05-24,2023-08-24,FALSE
2D6B8CAB66724ADF81C22CCD61C81EB3,Escritorio Virtual - Plano Mensal - Curitiba,Curitiba,CP-B4570C | Desconto cliente - Contabilizei,2023-04-25,2023-09-25,FALSE
2DE8FB40CC7544F8821009DED212F44F,Escritorio Virtual - Plano Mensal - Fortaleza,Fortaleza,CP-B4570C | Desconto cliente - Contabilizei,2022-12-06,2023-01-06,FALSE
2E01250C90CD4DE7A0A5365B96EB5AA8,Escritorio Virtual - Plano Mensal - Fortaleza,Fortaleza,CP-DCD520 | Desconto cliente - DI CAVALCANTI ADVOGADOS,2023-03-13,2023-08-13,FALSE
2E19116571AD4F70BC5599A33FA733BC,Escritorio Virtual - Plano Mensal - Rio de Janeiro 2,Rio de Janeiro 2,CP-B4570C | Desconto cliente - Contabilizei,2022-03-14,2023-07-14,FALSE
2E26B85970164C808A0F852DC7670F43,Escritorio Virtual - Plano Mensal - Curitiba,Curitiba,CP-B4570C | Desconto cliente - Contabilizei,2023-04-12,2023-06-12,FALSE
2E4C3736ED534C529662721C38719A8D,Escritorio Virtual - Plano Mensal - Campinas,Campinas,CP-23C506 | Desconto cliente - Agilize,2022-11-09,2023-08-09,FALSE
2E78DF9C41344659BF5FAD0C24536D9D,Escritorio Virtual - Plano Mensal - Brasilia 2,Brasília 2,CP-23C506 | Desconto cliente - Agilize,2023-06-02,2023-07-02,FALSE
2EBB67F7392F4F9DA1D376C62AF5DCE1,Escritorio Virtual - Plano Mensal - Goiania,Goiânia,CP-DE14F0 | Desconto cliente - CAVEO TECNOLOGIA LTDA,2023-08-21,2023-08-21,FALSE
2EEBE5705888444DAF60AF5E83777981,Escritorio Virtual - Plano Mensal - Alphaville,Alphaville,CP-D99AB2 | Desconto cliente - Teruel Contabilidade,2022-05-06,2022-06-06,FALSE
2F380D1E9F974B69A5B6F325A5832075,Escritorio Virtual - Plano Mensal - Goiania,Goiânia,CP-DE14F0 | Desconto cliente - CAVEO TECNOLOGIA LTDA,2023-08-21,2023-08-21,FALSE
2F6866593FC84FF3B0017D7A1ED04A5D,Escritorio Virtual - Plano Mensal - Porto Alegre,Porto Alegre,CP-983716 | Desconto cliente - RUBEN LUIS FERREIRA DAS CHAGAS,2022-09-26,2023-02-26,FALSE
2F895251C4F24A1F8100C6869DC91788,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-23C506 | Desconto cliente - Agilize,2023-05-11,2023-05-11,FALSE
2FD6959E03CD40AD8A6B3888065E545C,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-52AD41 | Desconto cliente - AM Solucoes Contabeis,2022-07-28,2023-04-28,FALSE
307F7CF1D36A485290724B41F2906E28,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-23C506 | Desconto cliente - Agilize,2023-04-06,2023-12-06,TRUE
30B9072B67DD4069A441E75FB93D784A,Endereco Comercial - Endereco Comercial - Plano Mensal,EV Comercial,CP-6F7C3D | Desconto cliente - VICHIETT PARTICIPACOES LTDA,2023-03-14,2023-08-14,FALSE
30D59A0F490440708FECE6D33E9735C6,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2023-07-20,2023-11-20,TRUE
30D9A92DB0D348B486082D9DABF15BD2,Escritorio Virtual - Plano Mensal - Florianopolis,Florianópolis,CP-B4570C | Desconto cliente - Contabilizei,2022-06-13,2022-08-17,FALSE
30DFFC9587ED414DBD1C332B6FA0B81C,Escritorio Virtual - Plano Mensal - Alphaville,Alphaville,CP-E9FF6A | Desconto 10% - CLIENTEHERO10,2023-07-31,2023-07-31,FALSE
3118E619476149F3A382605A4D6A726F,Escritorio Virtual - Plano Mensal - Florianopolis,Florianópolis,CP-B4570C | Desconto cliente - Contabilizei,2023-05-15,2023-11-15,TRUE
317124BADD0C47D8A182CC5956B984A7,Escritorio Virtual - Plano Mensal - Salvador,Salvador,CP-E9FF6A | Desconto 10% - CLIENTEHERO10,2023-09-13,2023-09-13,FALSE
317A1106310F4EDF9049641D354B2EF2,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-AE0513 | Desconto cliente - Time Produto Testes,2022-10-26,2022-11-26,FALSE
31BBFEB4707D406D8E3E6EAA1FF73C46,Escritorio Virtual - Plano Mensal - Rio de Janeiro 2,Rio de Janeiro 2,CP-A6DE39 | Desconto cliente - Soeiro & Brandao Assessoria Contabil,2022-01-25,2023-01-25,FALSE
31CEE8F6EFB943F195C5CA1F430566EF,Escritorio Virtual - Plano Mensal - Fortaleza,Fortaleza,CP-B4570C | Desconto cliente - Contabilizei,2023-09-01,2023-09-01,FALSE
31FF0DFCC4174AC0B2B2D482FB7BB68B,Escritorio Virtual - Plano Mensal - Rio de Janeiro 2,Rio de Janeiro 2,CP-B4570C | Desconto cliente - Contabilizei,2022-04-12,2022-12-12,FALSE
320DFDBB10AA447492089DD25579A188,Escritorio Virtual - Plano Mensal - Florianopolis,Florianópolis,CP-B4570C | Desconto cliente - Contabilizei,2023-02-01,2023-04-01,FALSE
32181CCC105646518F8521227C4417EE,Escritorio Virtual - Plano Mensal - Rio de Janeiro 2,Rio de Janeiro 2,CP-B4570C | Desconto cliente - Contabilizei,2023-04-27,2023-06-27,FALSE
3278EFFD034D406681098F03C3C152D7,Escritorio Virtual - Plano Mensal - Recife,Recife,CP-ABAA7A | Desconto cliente - CHARUTTI E SCHMITZ LTDA,2022-04-05,2023-05-07,FALSE
3299E0B37D4345B58F0C9C859BCAB8D4,Endereco Comercial - Endereco Comercial - Plano Mensal,EV Comercial,CP-FFEA3C | Desconto cliente - CIELL COBRANCAS,2023-02-06,2023-05-07,FALSE
32CA337A6B054980BDCAF81E551D2136,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-4D6773 | Desconto cliente - D8 Contabil,2022-06-20,2023-05-20,FALSE
32F3500760E24552B6E27F9B0048B358,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-07-11,2023-06-11,FALSE
330D3D11376F4B029BF96D579D06331F,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2023-01-25,2023-05-25,FALSE
340F5BAF9EF442629F6E88B039FE5E12,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-71E93A | Desconto cliente - WF CONSULTORIA CONTABIL,2022-08-19,2022-09-19,FALSE
34115E3559E84170948C8376AF0DC1AC,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2023-02-20,2023-11-20,TRUE
3417679D2843431E9B550AF6D39F1F93,Escritorio Virtual - Plano Mensal - Campinas,Campinas,CP-23C506 | Desconto cliente - Agilize,2022-09-22,2023-07-22,FALSE
34FA9EFB642C41BCBBF02016AF729EB6,Escritorio Virtual - Plano Mensal - Belo Horizonte,Belo Horizonte,CP-70A14D | Desconto cliente - Ser Contabilidade,2023-10-02,2023-10-02,FALSE
3520640677524E4EB3CBF1AD1A002413,Escritorio Virtual - Plano Mensal - Belo Horizonte,Belo Horizonte,CP-70A14D | Desconto cliente - Ser Contabilidade,2023-10-02,2023-10-02,FALSE
35A44C2B18784E0981C37396B7687361,Escritorio Virtual - Plano Mensal - Berrini 2,Berrini 2,CP-B4570C | Desconto cliente - Contabilizei,2022-08-10,2022-09-10,FALSE
35B15F62EB5940F4BEAF3854C41B020B,Escritorio Virtual - Plano Mensal - Rio de Janeiro 2,Rio de Janeiro 2,CP-B4570C | Desconto cliente - Contabilizei,2022-07-20,2022-10-20,FALSE
35C7015E8E51486DADB73287A8C23B72,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-B4570C | Desconto cliente - Contabilizei,2023-02-02,2023-06-02,FALSE
3652FDA2CA0846CF97097A50CEAA76C7,Escritorio Virtual - Plano Mensal - Porto Alegre,Porto Alegre,CP-B4570C | Desconto cliente - Contabilizei,2023-07-21,2023-11-21,TRUE
366C40CBEABF49ACBA280968F9A5E8C1,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-5900A4 | Desconto cliente - MDF Contabilidade,2022-07-21,2022-08-21,FALSE
36ADC3557B67498094FE5B30A0B2F74F,Escritorio Virtual - Escritorio Virtual - Plano Mensal,Paulista 1,CP-178E50 | Desconto cliente - Adam Advocacia,2022-03-18,2022-09-18,FALSE
36CC9C5E671D4718B27127A89A6BE3AD,Escritorio Virtual - Plano Mensal - Belo Horizonte,Belo Horizonte,CP-B4570C | Desconto cliente - Contabilizei,2023-06-20,2023-11-20,TRUE
3733658D4EDC4F5A80823BFC1C0DE072,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Alphaville,CP-B47E6D | Desconto cliente - Estilu Contabilidade,2022-03-23,2022-09-24,FALSE
374734BCD2814AC2A2ED4AC44B397374,Escritorio Virtual - Plano Mensal - Belo Horizonte,Belo Horizonte,CP-B4570C | Desconto cliente - Contabilizei,2023-05-13,2023-09-13,FALSE
3764EF60C8264C1EAF674E214CC2A857,Escritorio Virtual - Plano Mensal - Curitiba,Curitiba,CP-23C506 | Desconto cliente - Agilize,2023-10-01,2023-12-01,TRUE
37775A75D6E34314A9DE38AB5254E698,Escritorio Virtual - Plano Mensal - Alphaville,Alphaville,CP-B4570C | Desconto cliente - Contabilizei,2023-02-02,2023-12-02,TRUE
377A03D5FAEF4EFAA2BBD7ADCDDC6C64,Escritorio Virtual - Plano Mensal - Porto Alegre,Porto Alegre,CP-B4570C | Desconto cliente - Contabilizei,2022-12-20,2023-11-20,TRUE
37CD45DEABAA49CBA36D1A702E5AF813,Escritorio Virtual - Plano Mensal - Salvador,Salvador,CP-B4570C | Desconto cliente - Contabilizei,2022-03-30,2022-09-30,FALSE
37D56FED7C854CB78ADD8CAA1CBFECC1,Escritorio Virtual - Escritorio Virtual - Plano Mensal,Paulista 1,CP-966B50 | Desconto cliente - Syhus 2,2023-04-20,2023-04-27,FALSE
38395A78C99746D597D82CC0867AE26F,Escritorio Virtual - Plano Mensal - Florianopolis,Florianópolis,CP-B4570C | Desconto cliente - Contabilizei,2022-03-22,2023-11-22,TRUE
383D843C04184DCF82E5B74DEF2ADF81,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-02-07,2022-07-07,FALSE
38881D72A28348B4BE769FC5440DB536,Escritorio Virtual - Plano Mensal - Goiania,Goiânia,CP-DE14F0 | Desconto cliente - CAVEO TECNOLOGIA LTDA,2023-07-13,2023-07-13,FALSE
38F3C987FD844CD5A3105ABEFCFCAAA6,Escritorio Virtual - Plano Mensal - Alphaville,Alphaville,CP-B4570C | Desconto cliente - Contabilizei,2022-02-02,2022-06-06,FALSE
3920FA28830D4F89AA93C70C54E8DD1B,Escritorio Virtual - Plano Mensal - Verbo Divino,Verbo Divino,CP-B4570C | Desconto cliente - Contabilizei,2022-01-13,2022-04-13,FALSE
395458DF50354C5A960563536DBEDED7,Escritorio Virtual - Plano Mensal - Goiania,Goiânia,CP-B4570C | Desconto cliente - Contabilizei,2022-07-01,2023-08-15,FALSE
396F8FBCCC3345049F50BA53F279DD49,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-B4570C | Desconto cliente - Contabilizei,2023-07-07,2023-10-07,FALSE
39A576CA74DB45F8AC2AE33BE7B7EB34,Escritorio Virtual - Plano Mensal - Campinas,Campinas,CP-B4570C | Desconto cliente - Contabilizei,2022-06-28,2022-07-28,FALSE
3A0946020D2F4406B64ED0B6B46F0BC4,Escritorio Virtual - Plano Mensal - Vila Leopoldina,Vila Leopoldina,CP-EE7DDD | Desconto cliente - CNPJ CONTABILIDADE LTDA,2022-04-11,2022-07-11,FALSE
3A09D2C4C44D4C67B77AD70D16AF62EA,Escritorio Virtual - Plano Mensal - Florianopolis,Florianópolis,CP-B4570C | Desconto cliente - Contabilizei,2022-03-23,2022-09-23,FALSE
3A1FA6851FC340CC8F9FD56B8C5204EF,Escritorio Virtual - Plano Mensal - Fortaleza,Fortaleza,CP-B4570C | Desconto cliente - Contabilizei,2022-04-29,2022-05-29,FALSE
3A3E57F1F3604F2D8FE811FCC49D9AF0,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-E2DA05 | Desconto cliente - ELZA E SARAH ADVOCACIA ME,2023-06-26,2023-06-26,FALSE
3A74D08979DF47FB9AF5D06DF0F7A63B,Escritorio Virtual - Plano Mensal - Alphaville,Alphaville,CP-B4570C | Desconto cliente - Contabilizei,2022-08-23,2022-09-23,FALSE
3ACBB0FA57B1484CB1150FC6873CA70F,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-04-11,2022-11-11,FALSE
3B0F2621365247489FA08CF23AC0003F,Escritorio Virtual - Plano Mensal - Porto Alegre,Porto Alegre,CP-23C506 | Desconto cliente - Agilize,2023-06-12,2023-11-12,TRUE
3B1809781713460BBA880F9B86E33372,Escritorio Virtual - Plano Mensal - Faria Lima 2,Faria Lima 2,CP-B4570C | Desconto cliente - Contabilizei,2023-02-14,2023-06-14,FALSE
3B29EA9B38C24526A9551405B651855F,Escritorio Virtual - Plano Mensal - Curitiba,Curitiba,CP-B4570C | Desconto cliente - Contabilizei,2022-11-22,2023-11-22,TRUE
3B6A349689C7419DB15CECF54AB9B8E6,Escritorio Virtual - Plano Mensal - Belo Horizonte,Belo Horizonte,CP-B4570C | Desconto cliente - Contabilizei,2022-05-20,2023-11-20,TRUE
3B8F129B1E89442F8838A918A6570EDD,Escritorio Virtual - Plano Mensal - Campinas,Campinas,CP-23C506 | Desconto cliente - Agilize,2023-06-30,2023-09-30,FALSE
3BC6A0EB5D914749B611D270E47620A4,Escritorio Virtual - Plano Mensal - Campinas,Campinas,CP-B4570C | Desconto cliente - Contabilizei,2022-03-11,2022-11-11,FALSE
3BD82DFF306A46ECACC26FEB9E1EC6FF,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-12-20,2023-10-20,TRUE
3BE4D7DA384A42FD8064094CBE8EB1C9,Escritorio Virtual - Plano Mensal - Av Paulista 1636,Paulista 2,CP-B4570C | Desconto cliente - Contabilizei,2022-02-28,2022-09-28,FALSE
3C6DD926CA1744B3B271974935E1A963,Escritorio Virtual - Plano Mensal - Guarulhos,Guarulhos,CP-B4570C | Desconto cliente - Contabilizei,2022-03-21,2023-06-21,FALSE
3CA78F000DD048CF8A6901B359729920,Escritorio Virtual - Plano Mensal - Vitoria,Vitória,CP-B4570C | Desconto cliente - Contabilizei,2023-09-20,2023-11-20,TRUE
3CC4A9D60D814F4A964751DD8F824F1C,Escritorio Virtual - Plano Mensal - Rio de Janeiro 2,Rio de Janeiro 2,CP-1161A1 | Desconto cliente - Delta Centro de Servicos Contabeis,2022-10-24,2023-02-24,FALSE
3CEBD643C8B8465FBE50C8950581D08B,Escritorio Virtual - Plano Mensal - Goiania,Goiânia,CP-B4570C | Desconto cliente - Contabilizei,2023-08-01,2023-08-01,FALSE
3D2BA8FC491B47C5BEF4B640264C1B64,Escritorio Virtual - Plano Mensal - Rio de Janeiro 2,Rio de Janeiro 2,CP-B4570C | Desconto cliente - Contabilizei,2022-07-22,2023-11-22,TRUE
